stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
14701,25,R. Adães Bermudes,,38.75675820,-9.12165040,,,0,,,
14707,28,Esc. Damião Góis,,38.75739250,-9.12654100,,,0,,,
50169,4,Restelo,,38.71272730,-9.21078230,,,0,,,
14706,28,B. Loios,,38.75911950,-9.12479800,,,0,,,
14705,27,B. Loios,,38.75925350,-9.12471000,,,0,,,
50168,14,Estr. Pedro Teixeira,,38.71361450,-9.20365700,,,0,,,
14704,29,R. Luis Cristino Silva,,38.75790050,-9.12318000,,,0,,,
14708,27,Esc. Damião Góis,,38.75761950,-9.12637100,,,0,,,
50464,20,Centro Saúde Tílias,,38.74033450,-9.17190800,,,0,,,
50466,12,Av. Sérgio Vieira Mello,,38.78099350,-9.14908200,,,0,,,
50467,11,R. Barão Sabrosa / R. Baldaques,,38.73321350,-9.12834500,,,0,,,
50460,15,Mercado Ribeira,,38.70708330,-9.14460560,,,0,,,
2336,6,R. Almada Negreiros,,38.76055650,-9.10597600,,,0,,,
50461,2,Cais Sodré,,38.70665550,-9.14327500,,,0,,,
2316,23,Gás Portugal,,38.75389450,-9.09599600,,,0,,,
50462,22,R. A. A. Machado / R. S. Tomás Aquino,,38.75280960,-9.16791100,,,0,,,
50463,24,Boa Hora,,38.70293540,-9.19476200,,,0,,,
50468,15,R. Barão Sabrosa / R. Baldaques,,38.73383450,-9.12841100,,,0,,,
50469,26,Alameda D. A. Henriques,,38.73655150,-9.13352300,,,0,,,
50363,10,R. Cidade Luanda,,38.79048150,-9.14475700,,,0,,,
50362,9,R. Amoreiras,,38.72386750,-9.15962100,,,0,,,
50361,7,Rato,,38.72045150,-9.15539200,,,0,,,
50360,20,Av. Cidade Praga (Lispolis),,38.76627810,-9.18322710,,,0,,,
14105,2,R. Rio Tejo,,38.77097350,-9.18896900,,,0,,,
50367,8,R. Cruzeiro / Tv. José Fernandes,,38.70803450,-9.19272500,,,0,,,
14104,41,Serra Luz,,38.77197350,-9.19020000,,,0,,,
50366,1,Boa Hora - R. Guarda Jóias,,38.70486050,-9.19381100,,,0,,,
14107,1,B. Padre Cruz,,38.76953850,-9.18971000,,,0,,,
3306,26,B. Santos,,38.74533850,-9.15702970,,,0,,,
50365,5,Av. Cidade Praga (Lispolis),,38.76642780,-9.18397110,,,0,,,
14106,42,R. Rio Tejo,,38.77107250,-9.18923600,,,0,,,
14101,4,Estr. Militar (Escorpiões),,38.77099450,-9.19357800,,,0,,,
14103,3,Serra Luz,,38.77222250,-9.19073400,,,0,,,
50369,6,Tv. Fornos / R. Cruzeiro,,38.70624660,-9.18976600,,,0,,,
14102,40,Estr. Militar (Escorpiões),,38.77095350,-9.19339900,,,0,,,
50368,9,R. Cruzeiro,,38.70920650,-9.19462200,,,0,,,
14109,10,Qta. Olival (C. Triagem),,38.77703760,-9.17449400,,,0,,,
14108,7,B. Padre Cruz,,38.76954040,-9.18931580,,,0,,,
521,40,Pç. Chile,,38.73452750,-9.13502000,,,0,,,
522,5,Pç. Chile,,38.73314450,-9.13249200,,,0,,,
10838,17,R. Carolina M. Vasc./ R. José P. Chaves,,38.74446240,-9.19225190,,,0,,,
10835,25,Esc. Pedro Santarém,,38.74978550,-9.19425600,,,0,,,
10830,18,Pupilos Exército,,38.74680550,-9.18461300,,,0,,,
10831,20,R. Carolina Michaelis Vasconcelos,,38.74446150,-9.19417100,,,0,,,
10832,24,Colégio Militar (Metro),,38.75260750,-9.18956600,,,0,,,
10833,10,Colégio Militar (Metro),,38.75279350,-9.18972300,,,0,,,
50564,1,Estação Roma-Areeiro,,38.74550950,-9.13627000,,,0,,,
50567,3,R. Augusto Gil,,38.74315660,-9.14048800,,,0,,,
14307,4,Miraflores Norte,,38.71417800,-9.22734200,,,0,,,
14306,31,Al. Fernão Lopes (Estação Miraflores),,38.71500250,-9.22943300,,,0,,,
50561,13,Cç. S. Vicente,,38.71349520,-9.12868340,,,0,,,
14305,3,Al. Fernão Lopes (Estação Miraflores),,38.71463350,-9.22922100,,,0,,,
50563,2,R. João Vilarett,,38.74516350,-9.14104300,,,0,,,
50562,24,Cç. Duque Lafões / Trav. Olival,,38.73324100,-9.10674900,,,0,,,
50569,15,R. Sarmento Beires,,38.74260000,-9.12757000,,,0,,,
50568,13,R. João Silva,,38.74257000,-9.12935000,,,0,,,
14309,35,Miraflores,,38.71326000,-9.22529000,,,0,,,
14308,30,Miraflores Norte,,38.71445500,-9.22695300,,,0,,,
14804,13,Graça,,38.71727050,-9.12989400,,,0,,,
8316,5,Cç. Grilo,,38.72978550,-9.10860400,,,0,,,
14805,8,Lg. Graça,,38.71601260,-9.13060200,,,0,,,
8306,24,Cç. Grilo,,38.73017560,-9.10805000,,,0,,,
14801,14,Voz Operário,,38.71507150,-9.12872500,,,0,,,
14802,14,Voz Operário,,38.71503350,-9.12882600,,,0,,,
14803,15,Graça,,38.71722450,-9.12976500,,,0,,,
14908,4,Aquário Vasco Gama,,38.69926560,-9.23751200,,,0,,,
14905,7,Dafundo,,38.70013960,-9.24044200,,,0,,,
14904,6,Dafundo - R. 1. Maio,,38.70073150,-9.24473900,,,0,,,
16004,43,Fonte Pipa,,38.79599650,-9.14936300,,,0,,,
14907,8,Aquário Vasco Gama,,38.69920610,-9.23753660,,,0,,,
16005,3,Fonte Pipa,,38.79594650,-9.14951300,,,0,,,
14906,5,Dafundo,,38.70024150,-9.24064600,,,0,,,
14901,5,R. Bombeiros Voluntários Dafundo,,38.70023450,-9.24649800,,,0,,,
14903,6,Dafundo - R. 1. Maio,,38.70066250,-9.24430700,,,0,,,
16001,1,Fetais,,38.79809170,-9.14542120,,,0,,,
14902,7,R. Bombeiros Voluntários Dafundo,,38.70034890,-9.24715830,,,0,,,
16002,44,Az. Fetais,,38.79858680,-9.14757740,,,0,,,
16003,2,Az. Fetais,,38.79869650,-9.14764600,,,0,,,
24390,4,R. Manuel Teixeira Gomes (Esc. D. Dinis),,38.75152760,-9.11186780,,,0,,,
7308,33,Av. Alm. Gago Coutinho / Av. EUA,,38.74799760,-9.13119000,,,0,,,
17567,14,R. Marquês Olhão,,38.73135250,-9.11165800,,,0,,,
17566,4,R. Nicolau Tolentino,,38.73101650,-9.10965000,,,0,,,
17569,15,B. Madre Deus,,38.73204250,-9.11439500,,,0,,,
17568,3,R. Marquês Olhão,,38.73144400,-9.11245240,,,0,,,
16307,13,Qta. Francelha Baixo,,38.78822670,-9.12369260,,,0,,,
16306,5,Qta. Francelha Cima,,38.78520460,-9.12431620,,,0,,,
16305,12,Qta. Francelha Cima,,38.78586050,-9.12383000,,,0,,,
16304,6,Rot. Encarnação,,38.78392050,-9.12478700,,,0,,,
16303,11,Rot. Encarnação,,38.78355950,-9.12453100,,,0,,,
16302,15,Rot. Encarnação,,38.78264650,-9.12520900,,,0,,,
16301,12,Rot. Encarnação,,38.78236450,-9.12599900,,,0,,,
16309,14,Prior Velho,,38.79011050,-9.12388300,,,0,,,
16308,4,Qta. Francelha Baixo,,38.78830250,-9.12388300,,,0,,,
18125,3,Av. Laranjeiras,,38.73735330,-9.22393120,,,0,,,
18124,22,Av. Laranjeiras,,38.73743740,-9.22385890,,,0,,,
18127,2,Av. Qta. Grande,,38.73962850,-9.22388500,,,0,,,
18126,23,Av. Qta. Grande,,38.73951150,-9.22400600,,,0,,,
10401,11,Caselas,,38.71695060,-9.21316200,,,0,,,
18121,5,Av. Laranjeiras / Av. Qta. Grande,,38.73718250,-9.22133600,,,0,,,
10402,21,Fonte Caselas,,38.71579450,-9.21469900,,,0,,,
18120,20,Av. Laranjeiras / Av. Qta. Grande,,38.73735190,-9.22128860,,,0,,,
10403,12,Fonte Caselas,,38.71571250,-9.21479700,,,0,,,
18123,4,Av. Moinhos,,38.73680250,-9.22267300,,,0,,,
10404,22,Caselas,,38.71699420,-9.21288870,,,0,,,
18122,21,Av. Moinhos,,38.73694250,-9.22257400,,,0,,,
2328,35,Rot. Cabo Ruivo,,38.75647330,-9.10297350,,,0,,,
10405,10,Estr. Queluz,,38.71751550,-9.20987600,,,0,,,
10406,12,Estr. Queluz,,38.71745850,-9.20953100,,,0,,,
18129,17,Alfragide (Qta. Grande),,38.73549550,-9.21896620,,,0,,,
18128,24,Alfragide Norte,,38.73945760,-9.22150600,,,0,,,
10602,14,Ascensor Glória,,38.71449950,-9.14435100,,,0,,,
10601,5,Ascensor Glória,,38.71490850,-9.14447500,,,0,,,
10606,12,Príncipe Real,,38.71665450,-9.14851200,,,0,,,
10607,24,R. Escola Politécnica,,38.71804650,-9.15182480,,,0,,,
10604,13,S. Pedro Alcântara,,38.71545450,-9.14509000,,,0,,,
10605,23,Príncipe Real,,38.71656950,-9.14811000,,,0,,,
10608,4,R. Escola Politécnica,,38.71753450,-9.15104300,,,0,,,
10609,7,Príncipe Real,,38.71651720,-9.14818140,,,0,,,
17581,17,R. Dr. Manuel Espírito Santo,,38.73505750,-9.11402000,,,0,,,
17580,24,Az. Salgada,,38.73609250,-9.11322700,,,0,,,
10501,3,Pç. Luis Camões (B. Alto),,38.71114530,-9.14288270,,,0,,,
10503,4,Lg. Trindade Coelho,,38.71317850,-9.14333000,,,0,,,
10502,44,Pç. Luis Camões (B. Alto),,38.70993950,-9.14315200,,,0,,,
10504,43,Lg. Trindade Coelho,,38.71254750,-9.14320900,,,0,,,
10004,11,Lapa,,38.71098150,-9.15847200,,,0,,,
10006,10,R. S. Domingos à Lapa,,38.70930250,-9.16170900,,,0,,,
10007,22,R. Garcia Orta,,38.70726650,-9.16140100,,,0,,,
10001,11,R. Santana à Lapa / R. Buenos Aires,,38.71032950,-9.16140900,,,0,,,
10003,10,Lapa,,38.71120250,-9.15832500,,,0,,,
10008,15,R. Garcia Orta,,38.70754950,-9.16135900,,,0,,,
10009,23,R. S. João Mata,,38.70788560,-9.15908700,,,0,,,
10703,10,B. Novo,,38.74433450,-9.17873800,,,0,,,
10702,17,S. Domingos Benfica,,38.74569950,-9.18172100,,,0,,,
10701,9,S. Domingos Benfica,,38.74555560,-9.18175600,,,0,,,
10707,24,Esc. Delfim Santos,,38.74815750,-9.18095400,,,0,,,
10706,15,R. Duarte Galvão,,38.74361060,-9.17552000,,,0,,,
10705,11,R. Duarte Galvão,,38.74359260,-9.17613400,,,0,,,
10704,16,B. Novo,,38.74459170,-9.17926760,,,0,,,
10709,27,Alto Moinhos (Metro),,38.74935150,-9.18023300,,,0,,,
10708,7,Esc. Delfim Santos,,38.74848150,-9.18165200,,,0,,,
50070,2,Av. Dr. Augusto Castro,,38.75372450,-9.11422700,,,0,,,
50071,27,Az. Veigas,,38.73657450,-9.10778800,,,0,,,
50072,3,Estr. Marvila / Az. Alfinetes,,38.73814760,-9.10731000,,,0,,,
50074,6,R. Rosa,,38.71270450,-9.14531100,,,0,,,
50075,5,Príncipe Real,,38.71589270,-9.14828040,,,0,,,
50076,7,R. Rosa / Trav. S. Pedro,,38.71490150,-9.14589300,,,0,,,
50079,23,Centro Saúde Olivais,,38.77244650,-9.11794000,,,0,,,
10206,23,Cova Moura,,38.70702150,-9.16762700,,,0,,,
10207,21,Pç. Armada,,38.70497260,-9.17029300,,,0,,,
10204,24,Av. Infante Santo,,38.70380150,-9.16823500,,,0,,,
10205,8,Cova Moura,,38.70714250,-9.16739900,,,0,,,
10202,12,Av. Infante Santo,,38.70350040,-9.16772590,,,0,,,
10203,7,Av. Infante Santo,,38.70418750,-9.16795400,,,0,,,
10201,15,Av. Infante Santo,,38.70340350,-9.16701900,,,0,,,
8308,23,Al. Beato,,38.73275450,-9.10592100,,,0,,,
10208,22,Pç. Armada,,38.70529090,-9.17066850,,,0,,,
10209,22,Av. Infante Santo,,38.70458350,-9.16736200,,,0,,,
10105,20,Fonte Santa,,38.71166030,-9.16933890,,,0,,,
10104,21,Av. Inf. Santo / R. Santana à Lapa,,38.71139450,-9.16436700,,,0,,,
10107,19,Esc. Josefa Óbidos,,38.71272750,-9.16694700,,,0,,,
10106,8,Fonte Santa,,38.71199050,-9.16862500,,,0,,,
10101,9,Av. Inf. Santo (Gasómetro),,38.70986450,-9.16585600,,,0,,,
10103,10,Av. Inf. Santo / R. Santana à Lapa,,38.71202150,-9.16333900,,,0,,,
10102,22,Av. Inf. Santo (Gasómetro),,38.70942850,-9.16667300,,,0,,,
10109,3,Av. Inf. Santo / R. Santana à Lapa,,38.71184710,-9.16385080,,,0,,,
10108,9,Esc. Josefa Óbidos,,38.71267960,-9.16646700,,,0,,,
50276,13,R. Maluda,,38.79200550,-9.15313500,,,0,,,
50274,7,Miraflores,,38.71401460,-9.22545760,,,0,,,
50275,3,R. Maluda,,38.79225150,-9.15326100,,,0,,,
11620,6,Torrinha,,38.78811650,-9.15861000,,,0,,,
50278,36,Alameda D. A. Henriques,,38.73692750,-9.13634700,,,0,,,
50171,22,Estr. Benfica (Mercado),,38.75287360,-9.20618300,,,0,,,
50170,21,Estr. Benfica (Mercado),,38.75199350,-9.20583000,,,0,,,
50173,22,Esc. Marvila,,38.74031350,-9.10983000,,,0,,,
14713,30,R. Ferreira Castro,,38.75416150,-9.12488000,,,0,,,
50172,19,Esc. Marvila,,38.73991350,-9.11060800,,,0,,,
14712,25,R. Ferreira Castro,,38.75447650,-9.12496100,,,0,,,
50175,21,B. Alfinetes,,38.74185550,-9.10844700,,,0,,,
14711,24,B. Flamenga,,38.75285550,-9.12342900,,,0,,,
50174,20,R. A. José Pessoa,,38.74159950,-9.10787800,,,0,,,
14710,26,Colégio Valsassina,,38.75545350,-9.12636000,,,0,,,
50177,14,R. Tomás Fonseca / R. A. A. Machado,,38.75598050,-9.17085700,,,0,,,
14717,32,Pq. Bela Vista,,38.75027050,-9.12388500,,,0,,,
50176,7,Piscina Municipal Ameixoeira,,38.78581170,-9.15980870,,,0,,,
14716,22,R. Pedro Cruz,,38.75001680,-9.11985940,,,0,,,
50178,3,Prior Velho,,38.79019150,-9.12312100,,,0,,,
14715,31,B. Flamenga,,38.75275750,-9.12359300,,,0,,,
14714,23,Pq. Bela Vista,,38.75058150,-9.12391200,,,0,,,
10307,8,R. Sítio,,38.71089050,-9.19339900,,,0,,,
10306,51,R. Cruzeiro,,38.70950350,-9.19471000,,,0,,,
10305,19,R. Cruzeiro,,38.70965950,-9.19494500,,,0,,,
10304,6,Lg. Ajuda (Palácio),,38.70755850,-9.19615800,,,0,,,
10303,20,Lg. Ajuda (Palácio),,38.70775450,-9.19641600,,,0,,,
10302,18,Cç. Ajuda (GNR),,38.70644250,-9.19905400,,,0,,,
10301,4,Cç. Ajuda (GNR),,38.70637760,-9.19919000,,,0,,,
10309,7,Casalinho Ajuda,,38.70919350,-9.19199700,,,0,,,
50475,26,Pç. José Fontana,,38.73041150,-9.14364400,,,0,,,
10308,5,R. Sítio,,38.71055350,-9.19344200,,,0,,,
50476,13,R. A. A. Machado / R. Tomás Fonseca,,38.75543250,-9.16956100,,,0,,,
50477,4,Estação Braço Prata,,38.74696950,-9.10335000,,,0,,,
50471,1,Estr. Luz,,38.75494160,-9.17595900,,,0,,,
50472,12,Estação Sete Rios,,38.74026450,-9.16719900,,,0,,,
50473,32,Estação Roma-Areeiro,,38.74555850,-9.13555400,,,0,,,
7404,9,Av. D. Rodrigo Cunha,,38.75485150,-9.13421700,,,0,,,
50478,11,Av. Cidade Bratislava,,38.75026550,-9.11705500,,,0,,,
50479,14,Igreja Sta. Isabel,,38.71814950,-9.15818000,,,0,,,
50373,21,R. Cruz Alcântara,,38.70905550,-9.17436100,,,0,,,
50372,28,Centro Saúde Ajuda,,38.70552050,-9.19430800,,,0,,,
50371,5,R. D. João Castro,,38.70504450,-9.18989700,,,0,,,
50370,24,Tv. Memória,,38.70256650,-9.20084900,,,0,,,
50377,7,Travessa Giestal,,38.70310750,-9.19100100,,,0,,,
14114,25,R. Rio Minho,,38.77134160,-9.18644500,,,0,,,
50376,11,R. João Barros,,38.70574850,-9.18489700,,,0,,,
50375,25,Av. Ceuta,,38.70723050,-9.17415800,,,0,,,
14116,12,Cemitério Carnide,,38.77305150,-9.18362100,,,0,,,
50374,24,R. Alvito,,38.70750250,-9.17518300,,,0,,,
14111,5,Mal Penteada,,38.76879750,-9.19580600,,,0,,,
14110,39,Mal Penteada,,38.76893250,-9.19549100,,,0,,,
50379,6,R. Giestal,,38.70030050,-9.19083200,,,0,,,
14112,15,B. Padre Cruz,,38.76958950,-9.18963000,,,0,,,
50378,35,Travessa Giestal,,38.70172250,-9.19082700,,,0,,,
14118,11,Vale Forno,,38.77568750,-9.17834700,,,0,,,
12401,23,R. Gregório Lopes,,38.71156750,-9.21485900,,,0,,,
12402,9,R. Gregório Lopes,,38.71187350,-9.21416300,,,0,,,
12403,2,Restelo - R. Antão Gonçalves,,38.70892750,-9.21434600,,,0,,,
12404,8,Restelo - Av. Descobertas,,38.70981850,-9.21498000,,,0,,,
12405,3,Restelo (Torres) - R. Antão Gonçalves,,38.70919450,-9.21145400,,,0,,,
12406,50,Restelo (Torres) - R. Antão Gonçalves,,38.70934560,-9.21156600,,,0,,,
12407,24,Restelo - Av. Descobertas,,38.70969850,-9.21545400,,,0,,,
12408,4,Restelo,,38.71132050,-9.21036900,,,0,,,
12409,1,Restelo - Av. Descobertas,,38.70898150,-9.21340060,,,0,,,
1404,21,S. Sebastião,,38.73351350,-9.15338500,,,0,,,
1414,31,S. Sebastião,,38.73478650,-9.15236000,,,0,,,
10808,30,Colégio Militar (Metro),,38.75245560,-9.18902670,,,0,,,
10809,20,Estádio Luz,,38.75439560,-9.18512200,,,0,,,
10804,2,Calhariz,,38.74959350,-9.19131300,,,0,,,
10805,18,R. Prof. Reinaldo Santos,,38.74769150,-9.18836300,,,0,,,
10806,23,Calhariz,,38.74911100,-9.19024130,,,0,,,
10807,27,Calhariz,,38.74864690,-9.19116690,,,0,,,
10801,5,Esc. Pedro Santarém,,38.74980950,-9.19436200,,,0,,,
4506,2,Sul e Sueste,,38.70811960,-9.13327700,,,0,,,
10802,21,Esc. Pedro Santarém,,38.75013470,-9.19558500,,,0,,,
10803,6,Calhariz (Escola),,38.74826750,-9.19265100,,,0,,,
50577,7,Ajuda (Associação Desportiva),,38.71194360,-9.20385190,,,0,,,
14312,28,Esc. Miraflores,,38.71138800,-9.22572630,,,0,,,
14311,36,Esc. Miraflores,,38.71107960,-9.22618600,,,0,,,
14310,29,Miraflores,,38.71324100,-9.22508400,,,0,,,
2404,40,Oceanário Lisboa,,38.76126750,-9.09612300,,,0,,,
12602,5,RALIS,,38.78090550,-9.12009000,,,0,,,
12603,19,Qta. Morgado,,38.77937350,-9.12012700,,,0,,,
12601,10,RALIS,,38.78164750,-9.11941100,,,0,,,
12607,7,Portela - Av. República,,38.78354050,-9.11561700,,,0,,,
12604,8,Qta. Morgado,,38.77912850,-9.12016700,,,0,,,
12605,6,RALIS,,38.78308730,-9.11738390,,,0,,,
12608,40,Portela - Av. República,,38.78361450,-9.11626600,,,0,,,
12501,34,Fábrica Braço Prata,,38.74462060,-9.10101700,,,0,,,
12502,1,Poço Bispo,,38.74246390,-9.10118620,,,0,,,
12505,14,Beato,,38.73490550,-9.10469900,,,0,,,
12504,19,Fábrica Braço Prata,,38.74494350,-9.10113900,,,0,,,
6506,20,Estefânia - Av. Casal Ribeiro,,38.73190250,-9.14200200,,,0,,,
12506,22,Beato,,38.73468060,-9.10511600,,,0,,,
12509,32,Palácio Mitra,,38.73967750,-9.10286400,,,0,,,
11321,34,Hosp. Júlio Matos,,38.75635050,-9.14694500,,,0,,,
10909,27,Estr. Arneiros,,38.75420160,-9.19776700,,,0,,,
10908,4,Estr. Benfica / Av. Gomes Pereira,,38.74929550,-9.19766800,,,0,,,
10905,4,Estr. Benfica / Av. Gomes Pereira,,38.75064780,-9.19846870,,,0,,,
10904,23,Igreja Benfica,,38.75083150,-9.20173200,,,0,,,
12004,28,R. Luis Camões,,38.70452650,-9.18304400,,,0,,,
10907,24,Estr. Benfica / Av. Gomes Pereira,,38.75013460,-9.19746700,,,0,,,
12005,3,R. Luis Camões,,38.70410250,-9.18276700,,,0,,,
10906,22,Estr. Benfica / Av. Gomes Pereira,,38.75078450,-9.19861400,,,0,,,
10901,4,Estr. Benfica (Mercado),,38.75201750,-9.20551100,,,0,,,
12006,11,Alto Sto. Amaro,,38.70511750,-9.18765300,,,0,,,
12007,10,Alto Sto. Amaro,,38.70489550,-9.18742400,,,0,,,
10903,3,Igreja Benfica,,38.75061160,-9.20145100,,,0,,,
7506,9,Av. Mar. Gomes Costa (Qta. Teresinhas),,38.76170760,-9.12208700,,,0,,,
7516,16,Pç. Aeroporto,,38.76277860,-9.12900300,,,0,,,
10902,21,Estr. Benfica (Mercado),,38.75199190,-9.20523880,,,0,,,
12001,38,Alto Sto. Amaro,,38.70236560,-9.18808000,,,0,,,
12002,29,Jardim Alto Sto. Amaro,,38.70403840,-9.18573890,,,0,,,
12003,2,Jardim Alto Sto. Amaro,,38.70447750,-9.18481000,,,0,,,
12008,12,R. Aliança Operária,,38.70440650,-9.18958800,,,0,,,
12703,33,Cç. Palma Baixo,,38.74628950,-9.16789000,,,0,,,
12702,5,Cç. Palma Baixo / Estr. Laranjeiras,,38.74507360,-9.16862400,,,0,,,
12707,14,Estr. Laranjeiras,,38.74555750,-9.16934100,,,0,,,
12706,3,Universidade Católica,,38.74820250,-9.16541500,,,0,,,
12705,34,Universidade Católica,,38.74804180,-9.16517630,,,0,,,
12704,4,Cç. Palma Baixo,,38.74688760,-9.16788200,,,0,,,
12709,15,Laranjeiras (Metro),,38.74756050,-9.17091900,,,0,,,
12708,19,Estr. Laranjeiras,,38.74526250,-9.16930900,,,0,,,
12206,11,Igreja Encarnação,,38.77357150,-9.11866600,,,0,,,
12207,37,R. Lojistas,,38.77293550,-9.11535600,,,0,,,
12204,12,Encarnação,,38.77108150,-9.12187300,,,0,,,
12205,44,Igreja Encarnação,,38.77269750,-9.11837500,,,0,,,
12202,13,Encarnação (Bombeiros),,38.76961350,-9.12313400,,,0,,,
12203,43,Encarnação,,38.77080960,-9.12155200,,,0,,,
1506,19,Pç. Espanha,,38.73838600,-9.15848600,,,0,,,
12201,42,Encarnação (Bombeiros),,38.77019550,-9.12313700,,,0,,,
12208,17,R. Lojistas,,38.77406450,-9.11677700,,,0,,,
12209,20,Encarnação (Bombeiros),,38.76945350,-9.12316700,,,0,,,
5810,16,Campo Grande Norte,,38.75972750,-9.15582500,,,0,,,
12105,3,Calvário,,38.70539150,-9.17630600,,,0,,,
12104,28,R. Leão Oliveira,,38.70464220,-9.17847830,,,0,,,
5840,20,R. Agostinho Neto,,38.76174650,-9.15411300,,,0,,,
12107,2,Estação Sto. Amaro,,38.70302650,-9.17977900,,,0,,,
12101,5,Calvário,,38.70455250,-9.17649700,,,0,,,
12103,28,R. Lusíadas / R. Leão Oliveira,,38.70574550,-9.17818700,,,0,,,
12102,26,Calvário,,38.70465650,-9.17656600,,,0,,,
12108,25,Estação Sto. Amaro,,38.70198850,-9.18103700,,,0,,,
5604,10,R. Conceição,,38.70956290,-9.13747880,,,0,,,
8414,20,R. Cidade Bissau (Metro),,38.76035250,-9.11166900,,,0,,,
8404,31,Olivais Sul,,38.76404350,-9.11902700,,,0,,,
8424,23,Cemitério Olivais,,38.76242950,-9.10979700,,,0,,,
6820,6,R. Braamcamp,,38.72168550,-9.15156700,,,0,,,
6810,7,Rato,,38.72003050,-9.15511800,,,0,,,
9404,22,Tv. Horta Navia,,38.70891950,-9.17201900,,,0,,,
6604,31,R. Bernardim Ribeiro,,38.72498650,-9.14418000,,,0,,,
9424,23,Travessa Sebeiro,,38.70850460,-9.17592200,,,0,,,
12307,8,R. Capitão-Ten. Oliveira Carmo,,38.77604650,-9.11353800,,,0,,,
12306,47,R. Alf. Barrilaro Ruas,,38.77706750,-9.11589500,,,0,,,
7810,6,Pç. José Queirós,,38.77442250,-9.10603100,,,0,,,
12305,9,R. Alf. Barrilaro Ruas,,38.77716350,-9.11616300,,,0,,,
12304,15,B. Encarnação,,38.77475250,-9.11419000,,,0,,,
12303,39,B. Encarnação,,38.77534250,-9.11337900,,,0,,,
12302,7,Olivais Norte,,38.77507450,-9.11140800,,,0,,,
12301,49,Olivais Norte,,38.77537550,-9.11076400,,,0,,,
12309,14,Olivais Norte,,38.77442450,-9.11116700,,,0,,,
12308,48,R. Capitão-Ten. Oliveira Carmo,,38.77608950,-9.11382800,,,0,,,
7604,14,Av. Berlim (Aeroporto),,38.77015250,-9.12735000,,,0,,,
24365,7,R. Capitão-Mor Lopes Sequeira,,38.75442550,-9.10935100,,,0,,,
24366,26,R. Capitão-Mor Lopes Sequeira,,38.75438950,-9.10875500,,,0,,,
24367,20,ISEL,,38.75575750,-9.11372400,,,0,,,
24368,9,ISEL,,38.75559550,-9.11282300,,,0,,,
1810,4,Av. República,,38.73846650,-9.14610800,,,0,,,
1604,2,Sete Rios,,38.74165100,-9.16780960,,,0,,,
1614,1,Sete Rios,,38.74200870,-9.16847190,,,0,,,
12808,13,Qta. Inglesinhos,,38.76317160,-9.18058000,,,0,,,
2810,19,B. Calhariz Benfica,,38.74209550,-9.20009600,,,0,,,
12804,27,Lg. Luz,,38.76029960,-9.18287700,,,0,,,
12805,19,Av. Norton Matos (Torres Lisboa),,38.75782680,-9.17536910,,,0,,,
12806,22,Av. Norton Matos (Torres Lisboa),,38.75747720,-9.17519490,,,0,,,
12807,12,Av. Cidade Praga (Lispolis),,38.76547650,-9.18264400,,,0,,,
12801,18,Qta. Luz,,38.75726950,-9.18540700,,,0,,,
12802,29,Qta. Luz,,38.75716650,-9.18568000,,,0,,,
12803,20,Lg. Luz,,38.76001650,-9.18275000,,,0,,,
5902,14,Av. Rainha D. Leonor,,38.76767050,-9.15837900,,,0,,,
5912,6,Lumiar - Av. Padre Cruz,,38.77471160,-9.16313700,,,0,,,
5922,7,Ameixoeira (Metro),,38.77962850,-9.15979000,,,0,,,
5932,18,INETI,,38.76917250,-9.17923300,,,0,,,
16310,1,Prior Velho,,38.79020950,-9.12434900,,,0,,,
5952,12,R. Fernando Lopes Graça,,38.77014950,-9.16901500,,,0,,,
3820,7,Corpo Santo,,38.70727050,-9.14133620,,,0,,,
3810,50,Cais Sodré,,38.70578450,-9.14311700,,,0,,,
8516,12,R. Amoreiras,,38.72334450,-9.15941200,,,0,,,
6902,3,Gomes Freire,,38.72592360,-9.14062800,,,0,,,
3604,36,Lg. Broma,,38.74234150,-9.11677800,,,0,,,
3614,38,Av. Carlos Pinhão,,38.74296560,-9.11759460,,,0,,,
9506,28,Hosp. Egas Moniz,,38.69843560,-9.18835910,,,0,,,
7902,33,Moscavide Centro,,38.77990350,-9.10247800,,,0,,,
7912,29,Estr. Moscavide,,38.77277850,-9.09996600,,,0,,,
6016,16,R. Melo Antunes,,38.77904160,-9.14478600,,,0,,,
6006,18,Campo Amoreiras,,38.78544650,-9.14319600,,,0,,,
12908,13,Pólo Universitário Ajuda - Estr. Marcos,,38.71332750,-9.20087000,,,0,,,
12905,13,Caramão (Ajuda),,38.71444950,-9.20455800,,,0,,,
12904,9,B. Ajuda (Escola),,38.71172460,-9.20111100,,,0,,,
12907,17,Estr. Marcos,,38.71340850,-9.20265700,,,0,,,
12906,18,Caramão (Ajuda),,38.71457850,-9.20451900,,,0,,,
12901,29,Ajuda,,38.70913150,-9.19998200,,,0,,,
12903,28,B. Ajuda (Escola),,38.71165050,-9.20123400,,,0,,,
12902,8,Ajuda,,38.70940550,-9.19992900,,,0,,,
7006,11,Esc. Nuno Gonçalves,,38.72719250,-9.12839000,,,0,,,
7016,6,R. Cesário Verde,,38.73003860,-9.13034600,,,0,,,
1902,6,Campo Pequeno - Av. República,,38.74189750,-9.14698000,,,0,,,
